"163.324357.8",163.324357.8,1
"163.324372.2",163.324372.2,1
"163.324388.7",163.324388.7,1
"163.324396.8",163.324396.8,1
"163.324397.6",163.324397.6,1
"163.324420.7",163.324420.7,1
"163.324469.7",163.324469.7,1
"163.324489.1",163.324489.1,1
"163.324536.8",163.324536.8,1
"163.324541.5",163.324541.5,1
"163.324546.5",163.324546.5,1
"163.324550.4",163.324550.4,1
"163.324570.8",163.324570.8,1
"163.324580.5",163.324580.5,1
"163.324639.8",163.324639.8,1
"163.324738.6",163.324738.6,1
"163.325078.5",163.325078.5,1
"163.325079.3",163.325079.3,1
"163.325085.8",163.325085.8,1
"163.325108.2",163.325108.2,1
"163.325125.2",163.325125.2,1
"163.325130010",163.325130010,1
"163.325130031",163.325130031,1
"163.325130033",163.325130033,5
"163.325132020",163.325132020,1
"163.325132031",163.325132031,1
"163.325132110",163.325132110,1
"163.325226.6",163.325226.6,1
"163.325274.5",163.325274.5,1
"163.325318.1",163.325318.1,1
"163.325322.0",163.325322.0,1
"163.325341010",163.325341010,1
"163.325341610",163.325341610,1
"163.325433.1",163.325433.1,1
"163.325458.5",163.325458.5,1
"163.325467.4",163.325467.4,1
"163.325486.0",163.325486.0,1
"163.325494.1",163.325494.1,1
"163.325494.7",163.325494.7,1
"163.325517.5",163.325517.5,1
"163.325547.6",163.325547.6,1
"163.325549.2",163.325549.2,1
"163.325551.5",163.325551.5,1
"163.325585.8",163.325585.8,1
"163.331151.1",163.331151.1,1
"163.331153.7",163.331153.7,1
"163.331165.0",163.331165.0,1
"163.331166.8",163.331166.8,1
"163.331194.3",163.331194.3,1
"163.331212.7",163.331212.7,1
"163.331282.6",163.331282.6,1
"163.331416.1",163.331416.1,1
"163.331428.4",163.331428.4,1
"163.331435.7",163.331435.7,1
"163.331438.1",163.331438.1,1
"163.331446.2",163.331446.2,1
"163.331447.0",163.331447.0,1
"163.331486.0",163.331486.0,1
"163.331487.8",163.331487.8,1
"163.331488.6",163.331488.6,1
"163.331489.4",163.331489.4,1
"163.331491.7",163.331491.7,1
"163.331493.3",163.331493.3,1
"163.331504.4",163.331504.4,1
"163.331505.2",163.331505.2,1
"163.331507.8",163.331507.8,1
"163.331508.6",163.331508.6,1
"163.331509.4",163.331509.4,1
"163.331510.9",163.331510.9,1
"163.331518.3",163.331518.3,1
"163.331530.3",163.331530.3,1
"163.331531.1",163.331531.1,1
"163.331534.5",163.331534.5,1
"163.331555.7",163.331555.7,1
"163.331557.3",163.331557.3,1
"163.331558.1",163.331558.1,1
"163.331559.9",163.331559.9,1
"163.331563.8",163.331563.8,1
"163.331564.6",163.331564.6,1
"163.331568.8",163.331568.8,1
"163.331596.3",163.331596.3,1
"163.331600.8",163.331600.8,1
"163.331608.2",163.331608.2,1
"163.331632.5",163.331632.5,1
"163.331634.1",163.331634.1,1
"163.331648.0",163.331648.0,1
"163.331694.3",163.331694.3,1
"163.331709.6",163.331709.6,1
"163.331718.5",163.331718.5,1
"163.334018.2",163.334018.2,1
"163.335018.5",163.335018.5,1
"163.341079.5",163.341079.5,1
"163.341136.9",163.341136.9,1
"163.341342.6",163.341342.6,1
"163.341381.6",163.341381.6,1
"163.341397.1",163.341397.1,1
"163.341403.2",163.341403.2,1
"163.341462.6",163.341462.6,1
"163.341553.3",163.341553.3,1
"163.341643.2",163.341643.2,1
"163.341647.4",163.341647.4,1
"163.341676.7",163.341676.7,1
"163.341705.6",163.341705.6,1
"163.341712.9",163.341712.9,1
"163.341743.8",163.341743.8,1
"163.341761.6",163.341761.6,1
"163.341862.0",163.341862.0,1
"163.341902.4",163.341902.4,1
"163.341914.7",163.341914.7,1
"163.341922.8",163.341922.8,1
"163.341993.5",163.341993.5,1
"163.342165.5",163.342165.5,1
"163.342193.0",163.342193.0,1
"163.342290.2",163.342290.2,1
"163.342291.0",163.342291.0,1
"163.342328.3",163.342328.3,1
"163.342390.8",163.342390.8,1
"163.342430.2",163.342430.2,1
"163.342460.3",163.342460.3,1
"163.342466.1",163.342466.1,1
"163.342483.1",163.342483.1,1
"163.342526.9",163.342526.9,1
"163.342679.4",163.342679.4,1
"163.342685.9",163.342685.9,1
"163.342795.2",163.342795.2,1
"163.342935.2",163.342935.2,1
"163.342950.6",163.342950.6,1
"163.342951.4",163.342951.4,1
"163.342986.5",163.342986.5,1
"163.343087.2",163.343087.2,1
"163.343270.1",163.343270.1,1
"163.343271.9",163.343271.9,1
"163.343289.0",163.343289.0,1
"163.343293.9",163.343293.9,1
"163.343378.1",163.343378.1,1
"163.343408.8",163.343408.8,1
"163.343433.9",163.343433.9,1
"163.343517.3",163.343517.3,1
"163.343530.1",163.343530.1,1
"163.343539.3",163.343539.3,1
"163.343540.8",163.343540.8,1
"163.343577.5",163.343577.5,1
"163.343579.1",163.343579.1,1
"163.343639.9",163.343639.9,1
"163.343641.2",163.343641.2,1
"163.343650.1",163.343650.1,1
"163.343651.9",163.343651.9,1
"163.343673.9",163.343673.9,1
"163.343682.8",163.343682.8,1
"163.343693.3",163.343693.3,1
"163.343753.1",163.343753.1,1
"163.343798.9",163.343798.9,1
"163.343799.7",163.343799.7,1
"163.343896.9",163.343896.9,1
"163.343897.7",163.343897.7,1
"163.343898.5",163.343898.5,1
"163.343945.2",163.343945.2,1
"163.343981.8",163.343981.8,1
"163.344045.1",163.344045.1,1
"163.344058.2",163.344058.2,1
"163.344087.5",163.344087.5,1
"163.344088.3",163.344088.3,1
"163.344089.1",163.344089.1,1
"163.344097.2",163.344097.2,1
"163.344116.4",163.344116.4,1
"163.344134.2",163.344134.2,1
"163.344137.6",163.344137.6,1
"163.344142.3",163.344142.3,1
"163.344143.1",163.344143.1,1
"163.344177.4",163.344177.4,1
"163.344178.2",163.344178.2,1
"163.344179.0",163.344179.0,1
"163.344205.5",163.344205.5,1
"163.344230.6",163.344230.6,1
"163.344232.2",163.344232.2,1
"163.344273.8",163.344273.8,1
"163.344317.4",163.344317.4,1
"163.344318.2",163.344318.2,1
"163.344330.2",163.344330.2,1
"163.344357.2",163.344357.2,1
"163.344364.5",163.344364.5,1
"163.344365.3",163.344365.3,1
"163.344377.6",163.344377.6,1
"163.344380.7",163.344380.7,1
"163.344381.5",163.344381.5,1
"163.344384.9",163.344384.9,1
"163.344385.7",163.344385.7,1
"163.344390.4",163.344390.4,1
"163.344391.2",163.344391.2,1
"163.344411.2",163.344411.2,1
"163.344412.0",163.344412.0,1
"163.344414.6",163.344414.6,1
"163.344415.4",163.344415.4,1
"163.344418.8",163.344418.8,1
"163.344419.6",163.344419.6,1
"163.344420.1",163.344420.1,1
"163.344439.0",163.344439.0,1
"163.344440.5",163.344440.5,1
"163.344443.9",163.344443.9,1
"163.344463.3",163.344463.3,1
"163.344464.1",163.344464.1,1
"163.344466.7",163.344466.7,1
"163.344476.4",163.344476.4,1
"163.344477.2",163.344477.2,1
"163.344488.7",163.344488.7,1
"163.344489.5",163.344489.5,1
"163.344490.0",163.344490.0,1
"163.344492.6",163.344492.6,1
"163.344540.1",163.344540.1,1
"163.344541.9",163.344541.9,1
"163.344542.7",163.344542.7,1
"163.344548.5",163.344548.5,1
"163.344549.3",163.344549.3,1
"163.344559.0",163.344559.0,1
"163.344574.4",163.344574.4,1
"163.344584.1",163.344584.1,1
"163.344585.9",163.344585.9,1
"163.344586.7",163.344586.7,1
"163.344587.5",163.344587.5,1
"163.344611.4",163.344611.4,1
"163.344613.0",163.344613.0,1
"163.344614.8",163.344614.8,1
"163.344615.6",163.344615.6,1
"163.344622.9",163.344622.9,1
"163.344623.7",163.344623.7,1
"163.344625.3",163.344625.3,1
"163.344628.7",163.344628.7,1
"163.344632.6",163.344632.6,1
"163.344636.8",163.344636.8,1
"163.344662.7",163.344662.7,1
"163.344690.2",163.344690.2,1
"163.344712.8",163.344712.8,1
"163.344732.2",163.344732.2,1
"163.344733.0",163.344733.0,1
"163.344784.3",163.344784.3,1
"163.344798.2",163.344798.2,1
"163.344811.6",163.344811.6,1
"163.344831.0",163.344831.0,1
"163.344832.8",163.344832.8,1
"163.344841.7",163.344841.7,1
"163.344844.1",163.344844.1,1
"163.344845.9",163.344845.9,1
"163.344898.8",163.344898.8,1
"163.344899.6",163.344899.6,1
"163.344901.5",163.344901.5,1
"163.344902.3",163.344902.3,1
"163.344903.1",163.344903.1,1
"163.344905.7",163.344905.7,1
"163.344907.3",163.344907.3,1
"163.344962.5",163.344962.5,1
"163.344967.5",163.344967.5,1
"163.344968.3",163.344968.3,1
"163.344969.1",163.344969.1,1
"163.344979.8",163.344979.8,1
"163.344998.4",163.344998.4,1
"163.345001.4",163.345001.4,1
"163.345002.2",163.345002.2,1
"163.345007.2",163.345007.2,1
"163.345027.6",163.345027.6,1
"163.345164.6",163.345164.6,1
"163.345171.9",163.345171.9,1
"163.345172.7",163.345172.7,1
"163.345179.3",163.345179.3,1
"163.345187.4",163.345187.4,1
"163.345220.2",163.345220.2,1
"163.345223.6",163.345223.6,1
"163.345224.4",163.345224.4,1
"163.345225.2",163.345225.2,1
"163.345233.3",163.345233.3,1
"163.345235.9",163.345235.9,1
"163.345237.5",163.345237.5,1
"163.345238.3",163.345238.3,1
"163.345240.6",163.345240.6,1
"163.345278.1",163.345278.1,1
"163.345279.9",163.345279.9,1
"163.345280.4",163.345280.4,1
"163.345310.1",163.345310.1,1
"163.345311.9",163.345311.9,1
"163.345312.7",163.345312.7,1
"163.345313.5",163.345313.5,1
"163.345314.3",163.345314.3,1
"163.345315.1",163.345315.1,1
"163.345319.3",163.345319.3,1
"163.345342.8",163.345342.8,1
"163.345354.1",163.345354.1,1
"163.345355.9",163.345355.9,1
"163.345361.4",163.345361.4,1
"163.345363.0",163.345363.0,1
"163.345464.4",163.345464.4,1
"163.345569.0",163.345569.0,1
"163.369111040",163.369111040,1
"163.369114300",163.369114300,1
"163.369118020",163.369118020,1
"163.369118041",163.369118041,1
"163.369118072",163.369118072,1
"163.369118602",163.369118602,1
"163.369118652",163.369118652,1
"163.369129010",163.369129010,1
"163.369131100",163.369131100,1
"163.369132021",163.369132021,1
"163.369141102",163.369141102,1
"163.369143010",163.369143010,1
"163.369153004",163.369153004,1
"163.369155010",163.369155010,1
"163.369155020",163.369155020,1
"163.369160608",163.369160608,1
"163.369162021",163.369162021,1
"163.369162050",163.369162050,1
"163.369163101",163.369163101,1
"163.369173030",163.369173030,1
"163.369173050",163.369173050,1
"163.369181110",163.369181110,1
"163.369188011",163.369188011,1
"163.369200200",163.369200200,1
"163.369217612",163.369217612,1
"163.369223101",163.369223101,1
"163.369224410",163.369224410,1
"163.369228121",163.369228121,1
"163.369228140",163.369228140,1
"163.369260300",163.369260300,1
"163.369310020",163.369310020,1
"163.369310030",163.369310030,1
"163.369310051",163.369310051,1
"163.369311071",163.369311071,1
"163.369311081",163.369311081,1
"163.369313105",163.369313105,1
"163.369313205",163.369313205,1
"163.369313290",163.369313290,1
"163.369341100",163.369341100,1
"163.369726011",163.369726011,1
"163.371151310",163.371151310,1
"163.378224020",163.378224020,1
"163.384100100",163.384100100,1
"163.384131012",163.384131012,1
"163.385100100",163.385100100,1
"163.385111101",163.385111101,1
"163.385114611",163.385114611,1
"163.385118011",163.385118011,1
"163.385118060",163.385118060,1
"163.385118081",163.385118081,1
"163.385120100",163.385120100,1
"163.385131012",163.385131012,1
"163.385131050",163.385131050,1
"163.385131071",163.385131071,1
"163.385132000",163.385132000,1
"163.385132030",163.385132030,1
"163.385132040",163.385132040,1
"163.385141012",163.385141012,1
"163.385143030",163.385143030,1
"163.385143031",163.385143031,1
"163.385147100",163.385147100,1
"163.385150020",163.385150020,1
"163.385150030",163.385150030,1
"163.385151001",163.385151001,1
"163.385151002",163.385151002,1
"163.385151020",163.385151020,1
"163.385151040",163.385151040,1
"163.385154010",163.385154010,1
"163.385154020",163.385154020,1
"163.385160103",163.385160103,1
"163.385161010",163.385161010,1
"163.385162020",163.385162020,1
"163.385163100",163.385163100,1
"163.385166040",163.385166040,1
"163.385173100",163.385173100,1
"163.385174011",163.385174011,1
"163.385174101",163.385174101,1
"163.385176010",163.385176010,1
"163.385184020",163.385184020,1
"163.385200203",163.385200203,1
"163.385217000",163.385217000,1
"163.385218020",163.385218020,1
"163.385224012",163.385224012,1
"163.385224022",163.385224022,1
"163.385224180",163.385224180,1
"163.385224350",163.385224350,1
"163.385224410",163.385224410,1
"163.385224520",163.385224520,1
"163.385224560",163.385224560,1
"163.385228020",163.385228020,1
"163.385228030",163.385228030,1
"163.385228041",163.385228041,1
"163.385310161",163.385310161,1
"163.385316010",163.385316010,1
"163.385341021",163.385341021,1
"163.385365010",163.385365010,1
"163.385726070",163.385726070,1
"163.385726072",163.385726072,1
"163.386110011",163.386110011,1
"163.387118011",163.387118011,1
"163.387118020",163.387118020,1
"163.387151000",163.387151000,1
"163.387151001",163.387151001,1
"163.387151100",163.387151100,1
"163.387160101",163.387160101,1
"163.387161030",163.387161030,1
"163.387162020",163.387162020,1
"163.387163010",163.387163010,1
"163.387164010",163.387164010,1
"163.387166050",163.387166050,1
"163.387200201",163.387200201,1
"163.387200202",163.387200202,1
"163.387217600",163.387217600,1
"163.387224011",163.387224011,1
"163.387224020",163.387224020,1
"163.387224021",163.387224021,1
"163.387224050",163.387224050,1
"163.387224500",163.387224500,1
"163.387228020",163.387228020,1
"163.387228030",163.387228030,1
"163.387228040",163.387228040,1
"163.387310030",163.387310030,1
"163.387310610",163.387310610,1
"163.387310620",163.387310620,1
"163.387311100",163.387311100,1
"163.387341030",163.387341030,1
"163.387341031",163.387341031,1
"163.389213080",163.389213080,1
"163.394112020",163.394112020,1
"163.394112140",163.394112140,1
"163.394112620",163.394112620,1
"163.394112641",163.394112641,1
"163.394114031",163.394114031,1
"163.394114050",163.394114050,1
"163.394114060",163.394114060,1
"163.394114061",163.394114061,1
"163.394114070",163.394114070,1
"163.394114100",163.394114100,1
"163.394114601",163.394114601,1
"163.394114630",163.394114630,1
"163.394114640",163.394114640,1
"163.394117011",163.394117011,1
"163.394118010",163.394118010,1
"163.394118020",163.394118020,1
"163.394118041",163.394118041,1
"163.394118050",163.394118050,1
"163.394118060",163.394118060,1
"163.394118070",163.394118070,1
"163.394118110",163.394118110,1
"163.394120010",163.394120010,1
"163.394130012",163.394130012,1
"163.394131040",163.394131040,1
"163.394131041",163.394131041,1
"163.394131101",163.394131101,1
"163.394132020",163.394132020,1
"163.394132111",163.394132111,1
"163.394141030",163.394141030,1
"163.394143011",163.394143011,1
"163.394143030",163.394143030,1
"163.394146011",163.394146011,1
"163.394150030",163.394150030,1
"163.394150042",163.394150042,1
"163.394150050",163.394150050,1
"163.394150120",163.394150120,1
"163.394150160",163.394150160,1
"163.394150170",163.394150170,1
"163.394150180",163.394150180,1
"163.394150250",163.394150250,1
"163.394150300",163.394150300,1
"163.394150310",163.394150310,1
"163.394150470",163.394150470,1
"163.394150500",163.394150500,1
"163.394150510",163.394150510,1
"163.394150570",163.394150570,1
"163.394162010",163.394162010,1
"163.394163020",163.394163020,1
"163.394171051",163.394171051,1
"163.394173010",163.394173010,1
"163.394173020",163.394173020,1
"163.394173030",163.394173030,1
"163.394174011",163.394174011,1
"163.394174050",163.394174050,1
"163.394182020",163.394182020,1
"163.394211020",163.394211020,1
"163.394211090",163.394211090,1
"163.394211100",163.394211100,1
"163.394211110",163.394211110,1
"163.394213010",163.394213010,1
"163.394213031",163.394213031,1
"163.394213670",163.394213670,1
"163.394221010",163.394221010,1
"163.394223023",163.394223023,1
"163.394228020",163.394228020,1
"163.394228061",163.394228061,1
"163.394228100",163.394228100,1
"163.394228110",163.394228110,1
"163.394228130",163.394228130,1
"163.394245010",163.394245010,1
"163.394310100",163.394310100,1
"163.394341010",163.394341010,1
"163.394342011",163.394342011,1
"163.394342111",163.394342111,1
"163.394342120",163.394342120,1
"163.394342201",163.394342201,1
"163.394342211",163.394342211,1
"163.394362621",163.394362621,1
"163.394365600",163.394365600,1
"163.394365620",163.394365620,1
"163.410039.9",163.410039.9,1
"163.410048.8",163.410048.8,1
"163.410062.4",163.410062.4,1
"163.410068.2",163.410068.2,1
"163.410069.0",163.410069.0,1
"163.410128.0",163.410128.0,1
"163.410129.8",163.410129.8,1
"163.410509.8",163.410509.8,1
"163.410585.2",163.410585.2,1
"163.410752.9",163.410752.9,1
"163.410826.6",163.410826.6,1
"163.410827.4",163.410827.4,1
"163.410828.2",163.410828.2,1
"163.410830.5",163.410830.5,1
"163.410918.1",163.410918.1,1
"163.410986.4",163.410986.4,1
"163.411003.3",163.411003.3,1
"163.411004.1",163.411004.1,1
"163.411019.8",163.411019.8,1
"163.411023.7",163.411023.7,1
"163.411113.6",163.411113.6,1
"163.411114.4",163.411114.4,1
"163.411115.2",163.411115.2,1
"163.411153.4",163.411153.4,1
"163.411170.4",163.411170.4,1
"163.411196.6",163.411196.6,1
"163.411204.3",163.411204.3,1
"163.411229.7",163.411229.7,1
"163.411234.4",163.411234.4,1
"163.411240.9",163.411240.9,1
"163.411262.9",163.411262.9,1
"163.411263.7",163.411263.7,1
"163.411292.0",163.411292.0,1
"163.411293.8",163.411293.8,1
"163.411297.0",163.411297.0,1
"163.411321.9",163.411321.9,1
"163.411322.7",163.411322.7,1
"163.411372.2",163.411372.2,1
"163.411386.1",163.411386.1,1
"163.411395.0",163.411395.0,1
"163.411417.6",163.411417.6,1
"163.411426.5",163.411426.5,1
"163.411455.8",163.411455.8,1
"163.411478.6",163.411478.6,1
"163.411528.7",163.411528.7,1
"163.411562.7",163.411562.7,1
"163.411594.4",163.411594.4,1
"163.411612.8",163.411612.8,1
"163.411623.3",163.411623.3,1
"163.411625.9",163.411625.9,1
"163.411632.2",163.411632.2,1
"163.411650.0",163.411650.0,1
"163.411662.3",163.411662.3,1
"163.411709.3",163.411709.3,1
"163.411784.9",163.411784.9,1
"163.411827.7",163.411827.7,1
"163.411852.8",163.411852.8,1
"163.411876.4",163.411876.4,1
"163.411930.4",163.411930.4,1
"163.411988.3",163.411988.3,1
"163.412038.7",163.412038.7,1
"163.412041.8",163.412041.8,1
"163.412049.2",163.412049.2,1
"163.412053.1",163.412053.1,1
"163.412055.7",163.412055.7,1
"163.412073.5",163.412073.5,1
"163.412079.3",163.412079.3,1
"163.413008.9",163.413008.9,1
"163.413024.1",163.413024.1,1
"163.413045.3",163.413045.3,1
"163.413067.3",163.413067.3,1
"163.413068.1",163.413068.1,1
"163.414046.4",163.414046.4,1
"163.414145.2",163.414145.2,1
"163.414157.5",163.414157.5,1
"163.414168.0",163.414168.0,1
"163.414169.8",163.414169.8,1
"163.414220.4",163.414220.4,1
"163.414301.4",163.414301.4,1
"163.414312.9",163.414312.9,1
"163.414372.1",163.414372.1,1
"163.414515.5",163.414515.5,1
"163.414523.6",163.414523.6,1
"163.414530.9",163.414530.9,1
"163.414546.4",163.414546.4,1
"163.414567.6",163.414567.6,1
"163.414646.0",163.414646.0,1
"163.414665.6",163.414665.6,1
"163.414681.8",163.414681.8,1
"163.414740.8",163.414740.8,1
"163.414752.1",163.414752.1,1
"163.414757.1",163.414757.1,1
"163.414785.6",163.414785.6,1
"163.414786.4",163.414786.4,1
"163.414787.2",163.414787.2,1
"163.414788.0",163.414788.0,1
"163.414807.2",163.414807.2,1
"163.414938.7",163.414938.7,1
"163.414959.9",163.414959.9,1
"163.414990.5",163.414990.5,1
"163.414994.7",163.414994.7,1
"163.415069.5",163.415069.5,1
"163.415070.0",163.415070.0,1
"163.415071.8",163.415071.8,1
"163.415072.6",163.415072.6,1
"163.415076.8",163.415076.8,1
"163.415077.6",163.415077.6,1
"163.415117.0",163.415117.0,1
"163.415118.8",163.415118.8,1
"163.415120.1",163.415120.1,1
"163.415127.7",163.415127.7,1
"163.415148.9",163.415148.9,1
"163.415158.6",163.415158.6,1
"163.415159.4",163.415159.4,1
"163.415209.5",163.415209.5,1
"163.415303.3",163.415303.3,1
"163.415366.9",163.415366.9,1
"163.415369.3",163.415369.3,1
"163.415372.4",163.415372.4,1
"163.415403.9",163.415403.9,1
"163.415407.1",163.415407.1,1
"163.415408.9",163.415408.9,1
"163.415409.7",163.415409.7,1
"163.415411.0",163.415411.0,1
"163.415415.2",163.415415.2,1
"163.415437.2",163.415437.2,1
"163.415438.0",163.415438.0,1
"163.415444.5",163.415444.5,1
"163.415450.0",163.415450.0,1
"163.415453.4",163.415453.4,1
"163.415485.1",163.415485.1,1
"163.415486.9",163.415486.9,1
"163.415490.8",163.415490.8,1
"163.415491.6",163.415491.6,1
"163.415492.4",163.415492.4,1
"163.415524.7",163.415524.7,1
"163.415532.8",163.415532.8,1
"163.415534.4",163.415534.4,1
"163.415535.2",163.415535.2,1
"163.415537.8",163.415537.8,1
"163.415538.6",163.415538.6,1
"163.415540.9",163.415540.9,1
"163.415541.7",163.415541.7,1
"163.415559.8",163.415559.8,1
"163.415561.1",163.415561.1,1
"163.415563.7",163.415563.7,1
"163.415565.3",163.415565.3,1
"163.415566.1",163.415566.1,1
"163.415567.9",163.415567.9,1
"163.415570.0",163.415570.0,1
"163.415600.7",163.415600.7,1
"163.415601.5",163.415601.5,1
"163.415614.6",163.415614.6,1
"163.415615.4",163.415615.4,1
"163.415618.8",163.415618.8,1
"163.415619.6",163.415619.6,1
"163.415620.1",163.415620.1,1
"163.415621.9",163.415621.9,1
"163.415622.7",163.415622.7,1
"163.415626.9",163.415626.9,1
"163.415627.7",163.415627.7,1
"163.415628.5",163.415628.5,1
"163.415629.3",163.415629.3,1
"163.415630.8",163.415630.8,1
"163.415647.1",163.415647.1,1
"163.415658.6",163.415658.6,1
"163.415671.4",163.415671.4,1
"163.415679.8",163.415679.8,1
"163.415689.5",163.415689.5,1
"163.415690.0",163.415690.0,1
"163.415691.8",163.415691.8,1
"163.415692.6",163.415692.6,1
"163.415693.4",163.415693.4,1
"163.415695.0",163.415695.0,1
"163.415696.8",163.415696.8,1
"163.415698.4",163.415698.4,1
"163.415699.2",163.415699.2,1
"163.415700.3",163.415700.3,1
"163.415709.5",163.415709.5,1
"163.415717.6",163.415717.6,1
"163.415723.1",163.415723.1,1
"163.415748.5",163.415748.5,1
"163.415773.6",163.415773.6,1
"163.415799.8",163.415799.8,1
"163.415805.9",163.415805.9,1
"163.415806.7",163.415806.7,1
"163.415873.2",163.415873.2,1
"163.415887.1",163.415887.1,1
"163.415952.6",163.415952.6,1
"163.415953.4",163.415953.4,1
"163.415954.2",163.415954.2,1
"163.415955.0",163.415955.0,1
"163.415971.2",163.415971.2,1
"163.415972.0",163.415972.0,1
"163.415973.8",163.415973.8,1
"163.415974.6",163.415974.6,1
"163.415978.8",163.415978.8,1
"163.415980.1",163.415980.1,1
"163.415999.0",163.415999.0,1
"163.416000.4",163.416000.4,1
"163.416001.2",163.416001.2,1
"163.416003.8",163.416003.8,1
"163.416004.6",163.416004.6,1
"163.416006.2",163.416006.2,1
"163.416007.0",163.416007.0,1
"163.416009.6",163.416009.6,1
"163.416058.3",163.416058.3,1
"163.416062.2",163.416062.2,1
"163.416063.0",163.416063.0,1
"163.416064.8",163.416064.8,1
"163.416075.3",163.416075.3,1
"163.416079.5",163.416079.5,1
"163.416085.0",163.416085.0,1
"163.416086.8",163.416086.8,1
"163.416087.6",163.416087.6,1
"163.416105.0",163.416105.0,1
"163.416107.6",163.416107.6,1
"163.416119.9",163.416119.9,1
"163.416122.0",163.416122.0,1
"163.416123.8",163.416123.8,1
"163.416124.6",163.416124.6,1
"163.416125.4",163.416125.4,1
"163.416126.2",163.416126.2,1
"163.416127.0",163.416127.0,1
"163.416131.9",163.416131.9,1
"163.416132.7",163.416132.7,1
"163.416133.5",163.416133.5,1
"163.416189.8",163.416189.8,1
"163.416228.4",163.416228.4,1
"163.416253.5",163.416253.5,1
"163.416282.8",163.416282.8,1
"163.416283.6",163.416283.6,1
"163.416284.4",163.416284.4,1
"163.416285.2",163.416285.2,1
"163.416287.8",163.416287.8,1
"163.416288.6",163.416288.6,1
"163.416289.4",163.416289.4,1
"163.416291.7",163.416291.7,1
"163.416292.5",163.416292.5,1
"163.416295.9",163.416295.9,1
"163.416296.7",163.416296.7,1
"163.416298.3",163.416298.3,1
"163.416306.0",163.416306.0,1
"163.416308.6",163.416308.6,1
"163.416312.5",163.416312.5,1
"163.416325.6",163.416325.6,1
"163.416355.7",163.416355.7,1
"163.416360.4",163.416360.4,1
"163.416378.5",163.416378.5,1
"163.416396.3",163.416396.3,1
"163.416404.0",163.416404.0,1
"163.416410.5",163.416410.5,1
"163.416415.5",163.416415.5,1
"163.416416.3",163.416416.3,1
"163.416417.1",163.416417.1,1
"163.416418.9",163.416418.9,1
"163.416419.7",163.416419.7,1
"163.416420.2",163.416420.2,1
"163.416442.2",163.416442.2,1
"163.416448.0",163.416448.0,1
"163.416449.8",163.416449.8,1
"163.416472.3",163.416472.3,1
"163.416476.5",163.416476.5,1
"163.416483.8",163.416483.8,1
"163.416494.3",163.416494.3,1
"163.416495.1",163.416495.1,1
"163.416496.9",163.416496.9,1
"163.416497.7",163.416497.7,1
"163.416498.5",163.416498.5,1
"163.416499.3",163.416499.3,1
"163.416500.4",163.416500.4,1
"163.416517.7",163.416517.7,1
"163.416518.5",163.416518.5,1
"163.416523.2",163.416523.2,1
"163.416561.4",163.416561.4,1
"163.416562.2",163.416562.2,1
"163.416563.0",163.416563.0,1
"163.416564.8",163.416564.8,1
"163.416565.6",163.416565.6,1
"163.416566.4",163.416566.4,1
"163.416567.2",163.416567.2,1
"163.416568.0",163.416568.0,1
"163.416569.8",163.416569.8,1
"163.416570.3",163.416570.3,1
"163.416571.1",163.416571.1,1
"163.416572.9",163.416572.9,1
"163.416573.7",163.416573.7,1
"163.416575.3",163.416575.3,1
"163.416587.6",163.416587.6,1
"163.416588.4",163.416588.4,1
"163.416764.0",163.416764.0,1
"163.416771.3",163.416771.3,1
"163.416928.6",163.416928.6,1
"163.416929.4",163.416929.4,1
"163.416930.9",163.416930.9,1
"163.416931.7",163.416931.7,1
"163.416932.5",163.416932.5,1
"163.416934.1",163.416934.1,1
"163.416935.9",163.416935.9,1
"163.416936.7",163.416936.7,1
"163.416937.5",163.416937.5,1
"163.416938.3",163.416938.3,1
"163.416940.6",163.416940.6,1
"163.416970.7",163.416970.7,1
"163.416972.3",163.416972.3,1
"163.416987.0",163.416987.0,1
"163.416993.5",163.416993.5,1
"163.416994.3",163.416994.3,1
"163.416996.9",163.416996.9,1
"163.417002.3",163.417002.3,1
"163.417003.1",163.417003.1,1
"163.417010.4",163.417010.4,1
"163.417012.0",163.417012.0,1
"163.417014.6",163.417014.6,1
"163.417015.4",163.417015.4,1
"163.417016.2",163.417016.2,1
"163.417017.0",163.417017.0,1
"163.417018.8",163.417018.8,1
"163.417020.1",163.417020.1,1
"163.417021.9",163.417021.9,1
"163.417023.5",163.417023.5,1
"163.417024.3",163.417024.3,1
"163.417026.9",163.417026.9,1
"163.417027.7",163.417027.7,1
"163.417028.5",163.417028.5,1
"163.417077.2",163.417077.2,1
"163.417114.2",163.417114.2,1
"163.417115.0",163.417115.0,1
"163.417118.4",163.417118.4,1
"163.417165.5",163.417165.5,1
"163.417166.3",163.417166.3,1
"163.417167.1",163.417167.1,1
"163.417185.9",163.417185.9,1
"163.417187.5",163.417187.5,1
"163.417269.3",163.417269.3,1
"163.417283.9",163.417283.9,1
"163.417291.0",163.417291.0,1
"163.417292.8",163.417292.8,1
"163.417293.6",163.417293.6,1
"163.417294.4",163.417294.4,1
"163.417297.8",163.417297.8,1
"163.417298.6",163.417298.6,1
"163.417299.4",163.417299.4,1
"163.417340.3",163.417340.3,1
"163.417349.5",163.417349.5,1
"163.417352.6",163.417352.6,1
"163.417447.5",163.417447.5,1
"163.417509.9",163.417509.9,1
"163.417510.4",163.417510.4,1
"163.417511.2",163.417511.2,1
